claim_id,fraud_flag
CLM_01936,1
CLM_01937,0
CLM_01938,0
CLM_01941,0
CLM_01942,0
CLM_01943,0
CLM_01947,0
CLM_01948,0
CLM_01949,0
CLM_01950,0
CLM_01951,0
CLM_01952,0
CLM_01953,0
CLM_01954,0
CLM_01955,0
CLM_01956,0
CLM_01957,0
CLM_01958,1
CLM_01959,0
CLM_01960,1
CLM_01961,0
CLM_01962,0
CLM_01965,0
CLM_01966,0
CLM_01967,0
CLM_01969,0
CLM_01970,0
CLM_01971,0
CLM_01972,0
CLM_01973,0
CLM_01974,0
CLM_01976,0
CLM_01978,1
CLM_01979,0
CLM_01980,0
CLM_01981,0
CLM_01982,0
CLM_01983,0
CLM_01984,0
CLM_01986,0
CLM_01987,0
CLM_01988,0
CLM_01989,0
CLM_01990,0
CLM_01992,0
CLM_01993,0
CLM_01994,0
CLM_01996,0
CLM_01997,1
CLM_01999,0
CLM_02000,0
CLM_02001,1
CLM_02002,0
CLM_02003,0
CLM_02004,0
CLM_02005,0
CLM_02006,0
CLM_02007,0
CLM_02008,0
CLM_02009,0
CLM_02010,0
CLM_02011,0
CLM_02012,0
CLM_02013,0
CLM_02014,1
CLM_02015,0
CLM_02016,0
CLM_02017,0
CLM_02018,0
CLM_02019,0
CLM_02020,0
CLM_02022,0
CLM_02023,0
CLM_02024,0
CLM_02025,0
CLM_02026,0
CLM_02027,0
CLM_02028,0
CLM_02032,0
CLM_02033,0
CLM_02034,0
CLM_02035,0
CLM_02036,0
CLM_02037,1
CLM_02038,0
CLM_02042,0
CLM_02043,0
CLM_02044,0
CLM_02045,0
CLM_02046,0
CLM_02047,0
CLM_02048,0
CLM_02049,0
CLM_02050,0
CLM_02051,0
CLM_02052,0
CLM_02053,0
CLM_02055,0
CLM_02058,0
CLM_02059,0
CLM_02060,0
CLM_02061,1
CLM_02062,1
CLM_02063,0
CLM_02064,0
CLM_02065,0
CLM_02066,0
CLM_02068,0
CLM_02072,0
CLM_02073,0
CLM_02074,0
CLM_02075,0
CLM_02077,0
CLM_02079,0
CLM_02080,0
CLM_02082,0
CLM_02083,0
CLM_02084,0
CLM_02086,0
CLM_02087,0
CLM_02089,0
CLM_02090,0
CLM_02091,0
CLM_02092,0
CLM_02094,0
CLM_02096,0
CLM_02097,0
CLM_02098,0
CLM_02099,0
CLM_02100,0
CLM_02101,0
CLM_02102,0
CLM_02103,0
CLM_02104,0
CLM_02105,0
CLM_02106,0
CLM_02107,0
CLM_02108,0
CLM_02109,0
CLM_02110,0
CLM_02111,0
CLM_02112,0
CLM_02114,0
CLM_02115,0
CLM_02116,0
CLM_02117,1
CLM_02118,0
CLM_02120,0
CLM_02121,0
CLM_02122,0
CLM_02124,0
CLM_02125,0
CLM_02126,0
CLM_02127,1
CLM_02128,0
CLM_02130,0
CLM_02131,0
CLM_02132,0
CLM_02133,0
CLM_02134,0
CLM_02135,0
CLM_02136,1
CLM_02137,0
CLM_02139,0
CLM_02140,0
CLM_02141,0
CLM_02142,0
CLM_02143,0
CLM_02144,0
CLM_02145,0
CLM_02146,1
CLM_02147,0
CLM_02148,0
CLM_02150,0
CLM_02152,0
CLM_02153,1
CLM_02154,0
CLM_02156,0
CLM_02158,0
CLM_02159,0
CLM_02160,0
CLM_02161,0
CLM_02162,0
CLM_02163,0
CLM_02164,0
CLM_02165,0
CLM_02166,0
CLM_02167,0
CLM_02168,0
CLM_02170,0
CLM_02171,0
CLM_02173,0
CLM_02175,0
CLM_02176,0
CLM_02177,0
CLM_02178,0
CLM_02179,0
CLM_02180,0
CLM_02183,0
CLM_02184,1
CLM_02185,0
CLM_02186,0
CLM_02188,0
CLM_02189,0
CLM_02190,0
CLM_02191,0
CLM_02192,0
CLM_02193,0
CLM_02194,0
CLM_02195,1
CLM_02196,1
CLM_02197,0
CLM_02198,0
CLM_02199,0
CLM_02201,0
CLM_02202,0
CLM_02203,0
CLM_02204,0
CLM_02206,0
CLM_02207,0
CLM_02208,0
CLM_02211,0
CLM_02212,0
CLM_02213,0
CLM_02215,0
CLM_02216,0
CLM_02217,0
CLM_02220,0
CLM_02221,0
CLM_02222,0
CLM_02223,0
CLM_02224,0
CLM_02225,0
CLM_02226,0
CLM_02227,0
CLM_02228,0
CLM_02229,0
CLM_02230,0
CLM_02231,0
CLM_02232,0
CLM_02233,0
CLM_02234,0
CLM_02235,0
CLM_02236,0
CLM_02237,0
CLM_02239,0
CLM_02240,0
CLM_02241,0
CLM_02242,1
CLM_02243,0
CLM_02244,0
CLM_02245,0
CLM_02246,0
CLM_02247,0
CLM_02248,0
CLM_02249,0
CLM_02250,0
CLM_02251,0
CLM_02252,0
CLM_02253,0
CLM_02255,0
CLM_02256,0
CLM_02257,0
CLM_02258,1
CLM_02259,0
CLM_02260,0
CLM_02261,0
CLM_02262,0
CLM_02263,0
CLM_02264,0
CLM_02265,0
CLM_02266,0
CLM_02267,0
CLM_02268,0
CLM_02269,0
CLM_02270,0
CLM_02272,0
CLM_02273,0
CLM_02274,0
CLM_02276,0
CLM_02277,0
CLM_02278,0
CLM_02279,0
CLM_02280,0
CLM_02282,0
CLM_02283,0
CLM_02284,0
CLM_02285,0
CLM_02286,0
CLM_02287,1
CLM_02288,0
CLM_02289,0
CLM_02290,0
CLM_02291,0
CLM_02292,0
CLM_02295,0
CLM_02296,0
CLM_02297,0
CLM_02298,0
CLM_02299,0
CLM_02301,0
CLM_02302,0
CLM_02303,0
CLM_02304,0
CLM_02305,0
CLM_02306,0
CLM_02307,0
CLM_02308,0
CLM_02309,0
CLM_02310,0
CLM_02311,0
CLM_02312,0
CLM_02313,0
CLM_02315,0
CLM_02316,0
CLM_02317,0
CLM_02318,0
CLM_02319,1
CLM_02320,0
CLM_02323,0
CLM_02324,0
CLM_02325,0
CLM_02326,0
CLM_02327,0
CLM_02328,0
CLM_02329,0
CLM_02330,0
CLM_02331,0
CLM_02332,0
CLM_02333,0
CLM_02334,0
CLM_02335,0
CLM_02336,0
CLM_02339,0
CLM_02340,0
CLM_02341,0
CLM_02342,0
CLM_02343,0
CLM_02344,0
CLM_02345,0
CLM_02346,0
CLM_02347,0
CLM_02349,0
CLM_02350,0
CLM_02351,0
CLM_02352,1
CLM_02353,0
CLM_02354,0
CLM_02355,0
CLM_02357,0
CLM_02358,1
CLM_02359,0
CLM_02361,0
CLM_02362,0
CLM_02363,0
CLM_02364,0
CLM_02365,1
CLM_02366,0
CLM_02368,0
CLM_02369,0
CLM_02372,0
CLM_02374,0
CLM_02375,0
CLM_02376,0
CLM_02378,0
CLM_02379,0
CLM_02380,0
CLM_02381,0
CLM_02382,0
CLM_02383,0
CLM_02384,1
CLM_02385,0
CLM_02387,0
CLM_02388,0
CLM_02389,0
CLM_02390,0
CLM_02391,0
CLM_02392,1
CLM_02393,0
CLM_02394,0
CLM_02395,0
CLM_02396,0
CLM_02397,0
CLM_02398,0
CLM_02399,0
CLM_02400,0
CLM_02401,0
CLM_02403,0
CLM_02404,0
CLM_02405,0
CLM_02406,0
CLM_02407,0
CLM_02408,0
CLM_02409,0
CLM_02410,0
CLM_02411,0
CLM_02412,0
CLM_02413,0
CLM_02414,0
CLM_02415,0
CLM_02417,0
CLM_02418,0
CLM_02419,0
CLM_02420,1
CLM_02421,0
CLM_02422,1
CLM_02423,0
CLM_02424,0
CLM_02426,0
CLM_02427,0
CLM_02428,0
CLM_02429,0
CLM_02430,0
CLM_02431,0
CLM_02432,0
CLM_02433,0
CLM_02434,0
CLM_02436,1
CLM_02437,0
CLM_02438,0
CLM_02439,0
CLM_02440,0
CLM_02442,0
CLM_02443,0
CLM_02444,0
CLM_02445,0
CLM_02446,0
CLM_02448,0
CLM_02449,0
CLM_02450,0
CLM_02451,0
CLM_02452,0
CLM_02453,0
CLM_02454,0
CLM_02456,0
CLM_02457,0
CLM_02459,1
CLM_02460,0
CLM_02461,0
CLM_02462,0
CLM_02467,0
CLM_02468,0
CLM_02469,1
CLM_02470,0
CLM_02471,0
CLM_02472,0
CLM_02474,0
CLM_02475,0
CLM_02476,0
CLM_02478,0
CLM_02479,0
CLM_02480,0
CLM_02481,0
CLM_02482,0
CLM_02483,0
CLM_02484,0
CLM_02485,0
CLM_02486,0
CLM_02488,0
CLM_02489,0
CLM_02490,0
CLM_02492,0
CLM_02493,0
CLM_02494,0
CLM_02495,0
CLM_02496,0
CLM_02497,0
CLM_02498,0
CLM_02499,0
CLM_02501,0
CLM_02502,0
CLM_02503,0
CLM_02505,0
CLM_02506,0
CLM_02507,0
CLM_02509,0
CLM_02510,0
CLM_02511,0
CLM_02513,0
CLM_02514,0
CLM_02515,0
CLM_02516,0
CLM_02519,0
CLM_02520,1
CLM_02521,0
CLM_02522,0
CLM_02524,0
CLM_02525,0
CLM_02526,0
CLM_02527,0
CLM_02528,0
CLM_02530,0
CLM_02531,0
CLM_02532,0
CLM_02533,0
CLM_02534,0
CLM_02536,0
CLM_02537,0
CLM_02540,0
CLM_02541,0
CLM_02542,0
CLM_02543,0
CLM_02545,0
CLM_02546,0
CLM_02547,0
CLM_02548,0
CLM_02549,1
CLM_02553,0
CLM_02554,0
CLM_02555,0
CLM_02556,0
CLM_02557,0
CLM_02558,0
CLM_02559,0
CLM_02560,0
CLM_02562,0
CLM_02565,0
CLM_02566,0
CLM_02567,1
CLM_02568,0
CLM_02570,0
CLM_02571,0
CLM_02572,0
CLM_02573,0
CLM_02575,0
CLM_02576,0
CLM_02577,0
CLM_02579,0
CLM_02580,0
CLM_02581,1
CLM_02582,1
CLM_02583,0
CLM_02584,0
CLM_02585,0
CLM_02586,0
CLM_02587,0
CLM_02588,0
CLM_02590,1
CLM_02591,0
CLM_02595,0
CLM_02596,0
CLM_02597,0
CLM_02598,0
CLM_02599,0
CLM_02600,0
CLM_02601,0
CLM_02603,0
CLM_02605,0
CLM_02606,0
CLM_02607,0
CLM_02608,0
CLM_02609,0
CLM_02610,0
CLM_02611,1
CLM_02613,0
CLM_02614,0
CLM_02615,0
CLM_02616,0
CLM_02617,1
CLM_02618,0
CLM_02619,0
CLM_02620,0
CLM_02621,0
CLM_02622,0
CLM_02624,0
CLM_02625,0
CLM_02627,0
CLM_02628,0
CLM_02630,0
CLM_02631,0
CLM_02632,0
CLM_02633,0
CLM_02634,0
CLM_02635,0
CLM_02636,0
CLM_02637,0
CLM_02639,0
CLM_02640,1
CLM_02641,0
CLM_02642,0
CLM_02645,0
CLM_02646,0
CLM_02649,0
CLM_02650,0
CLM_02652,0
CLM_02653,0
CLM_02654,0
CLM_02655,0
CLM_02656,0
CLM_02657,0
CLM_02658,0
CLM_02659,0
CLM_02661,0
CLM_02663,1
CLM_02665,0
CLM_02666,0
CLM_02667,0
CLM_02668,0
CLM_02669,0
CLM_02671,0
CLM_02673,0
CLM_02674,0
CLM_02675,0
CLM_02676,0
CLM_02677,0
CLM_02678,0
CLM_02681,0
CLM_02682,0
CLM_02683,0
CLM_02684,0
CLM_02685,0
CLM_02686,0
CLM_02691,0
CLM_02692,0
CLM_02693,0
CLM_02694,0
CLM_02697,0
CLM_02698,0
CLM_02700,0
CLM_02701,0
CLM_02702,0
CLM_02703,0
CLM_02704,0
CLM_02705,0
CLM_02706,0
CLM_02707,0
CLM_02709,0
CLM_02710,0
CLM_02711,1
CLM_02712,0
CLM_02713,0
CLM_02716,0
CLM_02717,0
CLM_02718,0
CLM_02720,0
CLM_02721,1
CLM_02722,0
CLM_02723,0
CLM_02725,0
CLM_02726,0
CLM_02727,0
CLM_02728,0
CLM_02729,0
CLM_02730,0
CLM_02731,0
CLM_02732,1
CLM_02733,0
CLM_02736,0
CLM_02737,0
CLM_02738,0
CLM_02740,1
CLM_02741,0
CLM_02742,0
CLM_02743,0
CLM_02744,0
CLM_02745,0
CLM_02746,0
CLM_02747,0
CLM_02748,0
CLM_02749,0
CLM_02750,1
CLM_02751,0
CLM_02752,0
CLM_02753,0
CLM_02754,0
CLM_02755,0
CLM_02757,0
CLM_02758,0
CLM_02759,0
CLM_02760,0
CLM_02761,0
CLM_02762,0
CLM_02763,0
CLM_02764,0
CLM_02765,0
CLM_02769,0
CLM_02770,0
CLM_02771,0
CLM_02772,0
CLM_02773,0
CLM_02774,0
CLM_02775,1
CLM_02776,0
CLM_02777,0
CLM_02779,0
CLM_02780,0
CLM_02781,0
CLM_02782,0
CLM_02784,0
CLM_02785,0
CLM_02786,1
CLM_02787,0
CLM_02788,0
CLM_02789,0
CLM_02791,0
CLM_02792,0
CLM_02794,0
CLM_02795,0
CLM_02796,0
CLM_02798,0
CLM_02800,0
CLM_02801,0
CLM_02802,0
CLM_02804,0
CLM_02805,0
CLM_02806,0
CLM_02807,0
CLM_02808,0
CLM_02809,0
CLM_02811,0
CLM_02813,0
CLM_02814,0
CLM_02815,0
CLM_02816,0
CLM_02817,0
CLM_02818,0
CLM_02820,1
CLM_02821,0
CLM_02822,0
CLM_02823,0
CLM_02824,0
CLM_02825,0
CLM_02826,0
CLM_02827,0
CLM_02828,0
CLM_02830,0
CLM_02831,0
CLM_02834,0
CLM_02835,0
CLM_02836,0
CLM_02838,0
CLM_02839,0
CLM_02841,0
CLM_02842,0
CLM_02843,0
CLM_02845,0
CLM_02846,0
CLM_02848,0
CLM_02849,1
CLM_02850,0
CLM_02852,0
CLM_02855,0
CLM_02856,0
CLM_02857,0
CLM_02858,0
CLM_02859,0
CLM_02860,0
CLM_02861,0
CLM_02862,0
CLM_02864,0
CLM_02865,0
CLM_02866,0
CLM_02867,0
CLM_02868,0
CLM_02869,0
CLM_02871,0
CLM_02872,0
CLM_02873,0
CLM_02874,0
CLM_02877,0
CLM_02878,0
CLM_02879,0
CLM_02881,0
CLM_02883,0
CLM_02884,0
CLM_02885,0
CLM_02886,0
CLM_02887,0
CLM_02888,0
CLM_02890,0
CLM_02894,0
CLM_02896,0
CLM_02897,0
CLM_02898,0
CLM_02899,0
CLM_02900,0
CLM_02901,1
CLM_02904,0
CLM_02905,0
CLM_02906,0
CLM_02908,0
CLM_02909,0
CLM_02911,0
CLM_02912,0
CLM_02913,0
CLM_02914,0
CLM_02915,0
CLM_02916,0
CLM_02917,0
CLM_02918,0
CLM_02919,0
CLM_02920,0
CLM_02921,0
CLM_02922,0
CLM_02923,0
CLM_02924,0
CLM_02926,0
CLM_02928,0
CLM_02931,0
CLM_02932,0
CLM_02934,0
CLM_02936,0
CLM_02937,0
CLM_02938,0
CLM_02939,0
CLM_02940,0
CLM_02941,0
CLM_02942,0
CLM_02943,0
CLM_02944,0
CLM_02945,0
CLM_02947,1
CLM_02948,0
CLM_02949,0
CLM_02950,0
CLM_02951,0
CLM_02953,0
CLM_02954,0
CLM_02955,0
CLM_02956,0
CLM_02957,0
CLM_02958,0
CLM_02959,0
CLM_02960,0
CLM_02961,0
CLM_02962,0
CLM_02963,1
CLM_02964,0
CLM_02965,0
CLM_02968,0
CLM_02969,0
CLM_02970,0
CLM_02971,0
CLM_02973,0
CLM_02974,0
CLM_02975,0
CLM_02976,0
CLM_02977,0
CLM_02978,0
CLM_02980,0
CLM_02981,1
CLM_02982,0
CLM_02983,0
CLM_02984,0
CLM_02985,0
CLM_02987,0
CLM_02988,0
CLM_02989,0
CLM_02990,0
CLM_02993,0
CLM_02995,0
CLM_02996,0
CLM_02997,0
CLM_02998,0
CLM_02999,0
CLM_03000,0
CLM_03002,0
CLM_03003,0
CLM_03005,0
CLM_03006,0
CLM_03007,0
CLM_03008,0
CLM_03009,0
CLM_03011,0
CLM_03012,0
CLM_03014,0
CLM_03015,0
CLM_03016,0
CLM_03017,0
CLM_03018,0
CLM_03019,0
CLM_03021,0
CLM_03022,1
CLM_03024,0
CLM_03027,0
CLM_03028,0
CLM_03029,0
CLM_03031,0
CLM_03032,0
CLM_03034,0
CLM_03035,0
CLM_03036,0
CLM_03039,0
CLM_03040,0
CLM_03041,0
CLM_03042,0
CLM_03043,0
CLM_03044,0
CLM_03045,0
CLM_03046,1
CLM_03048,0
CLM_03050,0
CLM_03051,0
CLM_03052,0
CLM_03053,0
CLM_03055,0
CLM_03056,0
CLM_03058,0
CLM_03059,0
CLM_03060,0
CLM_03062,0
CLM_03063,0
CLM_03065,0
CLM_03066,0
CLM_03067,0
CLM_03068,0
CLM_03070,0
CLM_03071,0
CLM_03072,0
CLM_03073,0
CLM_03075,0
CLM_03076,0
CLM_03078,0
CLM_03079,0
CLM_03080,0
CLM_03081,0
CLM_03082,0
CLM_03085,0
CLM_03086,0
CLM_03087,0
CLM_03088,0
CLM_03089,0
CLM_03090,0
CLM_03091,0
CLM_03092,0
CLM_03093,0
CLM_03094,0
CLM_03095,0
CLM_03097,0
CLM_03098,0
CLM_03099,0
CLM_03100,0
CLM_03101,0
CLM_03102,0
CLM_03103,0
CLM_03104,0
CLM_03106,0
CLM_03107,1
CLM_03109,1
CLM_03110,0
CLM_03112,0
CLM_03113,0
CLM_03114,0
CLM_03115,0
CLM_03117,0
CLM_03118,0
CLM_03119,0
CLM_03121,0
CLM_03122,0
CLM_03123,0
CLM_03124,1
CLM_03126,0
CLM_03128,0
CLM_03129,0
CLM_03130,0
CLM_03131,0
CLM_03132,0
CLM_03133,0
CLM_03134,0
CLM_03135,0
CLM_03136,0
CLM_03137,0
CLM_03139,0
CLM_03140,0
CLM_03141,0
CLM_03142,0
CLM_03146,0
CLM_03147,0
CLM_03148,0
CLM_03149,0
CLM_03151,0
CLM_03152,0
CLM_03153,0
CLM_03156,0
CLM_03157,0
CLM_03158,0
CLM_03163,1
CLM_03164,0
CLM_03165,0
CLM_03167,0
CLM_03168,0
CLM_03169,0
CLM_03170,0
CLM_03171,0
CLM_03173,0
CLM_03174,0
CLM_03175,0
CLM_03176,0
CLM_03177,0
CLM_03178,0
CLM_03181,0
CLM_03182,0
CLM_03183,0
CLM_03184,0
CLM_03185,1
CLM_03186,0
CLM_03187,0
CLM_03188,0
CLM_03189,1
CLM_03191,0
CLM_03192,0
CLM_03194,0
CLM_03195,0
CLM_03196,0
CLM_03197,0
CLM_03198,1
CLM_03199,0
CLM_03200,0
CLM_03201,0
CLM_03202,0
CLM_03203,0
CLM_03205,0
CLM_03206,0
CLM_03207,0
CLM_03208,0
CLM_03209,0
CLM_03211,0
CLM_03212,0
CLM_03213,0
CLM_03214,0
CLM_03215,0
CLM_03216,0
CLM_03217,0
CLM_03218,0
CLM_03219,0
CLM_03221,0
CLM_03222,0
CLM_03223,0
CLM_03224,0
CLM_03225,0
CLM_03227,0
CLM_03228,0
CLM_03229,1
CLM_03232,0
CLM_03233,0
CLM_03234,0
CLM_03235,0
CLM_03236,0
CLM_03237,0
CLM_03238,0
CLM_03239,0
CLM_03240,0
CLM_03241,0
CLM_03242,0
CLM_03243,0
CLM_03244,0
CLM_03245,0
CLM_03246,0
CLM_03247,0
CLM_03248,1
CLM_03250,1
CLM_03251,0
CLM_03252,0
CLM_03253,0
CLM_03254,0
CLM_03256,1
CLM_03257,0
CLM_03258,0
CLM_03260,0
CLM_03263,0
CLM_03265,0
CLM_03266,0
CLM_03267,0
CLM_03268,0
CLM_03269,0
CLM_03270,0
CLM_03272,0
CLM_03273,0
CLM_03274,0
CLM_03275,0
CLM_03276,0
CLM_03277,1
CLM_03278,0
CLM_03279,0
CLM_03280,0
CLM_03281,0
CLM_03282,0
CLM_03283,0
CLM_03284,0
CLM_03286,0
CLM_03287,0
CLM_03288,0
CLM_03289,0
CLM_03291,0
CLM_03292,0
CLM_03293,1
CLM_03294,0
CLM_03295,0
CLM_03296,0
CLM_03298,0
CLM_03300,0
CLM_03301,0
CLM_03302,0
CLM_03303,0
CLM_03306,0
CLM_03307,0
CLM_03308,0
CLM_03312,0
CLM_03315,0
CLM_03316,0
CLM_03319,0
CLM_03320,0
CLM_03321,1
CLM_03322,0
CLM_03323,0
CLM_03324,0
CLM_03326,0
CLM_03328,0
CLM_03329,0
CLM_03330,0
CLM_03331,0
CLM_03332,0
CLM_03334,0
CLM_03335,0
CLM_03336,0
CLM_03337,0
CLM_03339,0
CLM_03340,0
CLM_03341,0
CLM_03344,0
CLM_03345,0
CLM_03346,0
CLM_03347,0
CLM_03348,0
CLM_03349,0
CLM_03350,0
CLM_03351,0
CLM_03352,0
CLM_03353,0
CLM_03354,0
CLM_03355,0
CLM_03356,0
CLM_03357,0
CLM_03358,0
CLM_03360,0
CLM_03361,0
CLM_03362,0
CLM_03363,1
CLM_03364,0
CLM_03365,0
CLM_03366,0
CLM_03368,0
CLM_03369,0
CLM_03370,0
CLM_03371,0
CLM_03372,0
CLM_03373,0
CLM_03375,0
CLM_03376,0
CLM_03377,0
CLM_03378,0
CLM_03379,0
CLM_03380,0
CLM_03381,0
CLM_03383,0
CLM_03384,0
CLM_03385,0
CLM_03386,0
CLM_03387,0
CLM_03389,0
CLM_03390,0
CLM_03392,1
CLM_03400,0
CLM_03401,0
CLM_03402,0
CLM_03403,0
CLM_03404,0
CLM_03405,0
CLM_03406,0
CLM_03407,0
CLM_03408,1
CLM_03409,0
CLM_03410,0
CLM_03412,0
CLM_03413,0
CLM_03414,0
CLM_03415,0
CLM_03418,0
CLM_03419,0
CLM_03421,0
CLM_03422,0
CLM_03423,0
CLM_03424,0
CLM_03426,0
CLM_03427,0
CLM_03428,0
CLM_03429,0
CLM_03430,0
CLM_03431,0
CLM_03434,0
CLM_03435,0
CLM_03436,1
CLM_03437,0
CLM_03438,1
CLM_03439,0
CLM_03440,0
CLM_03441,0
CLM_03444,0
CLM_03445,0
CLM_03447,0
CLM_03448,0
CLM_03452,0
CLM_03453,0
CLM_03454,0
CLM_03455,0
CLM_03456,0
CLM_03458,0
CLM_03459,1
CLM_03460,0
CLM_03461,0
CLM_03462,0
CLM_03463,0
CLM_03464,0
CLM_03465,0
CLM_03466,0
CLM_03467,0
CLM_03468,0
CLM_03469,0
CLM_03470,0
CLM_03471,1
CLM_03472,0
CLM_03473,0
CLM_03474,0
CLM_03475,0
CLM_03476,1
CLM_03478,0
CLM_03479,0
CLM_03481,0
CLM_03482,0
CLM_03483,1
CLM_03484,0
CLM_03485,0
CLM_03486,0
CLM_03487,0
CLM_03488,0
CLM_03489,0
CLM_03491,0
CLM_03492,0
CLM_03494,0
CLM_03495,0
CLM_03498,0
CLM_03499,0
CLM_03500,0
CLM_03503,0
CLM_03506,0
CLM_03507,0
CLM_03508,0
CLM_03509,0
CLM_03510,0
CLM_03511,0
CLM_03512,0
CLM_03513,0
CLM_03514,1
CLM_03515,0
CLM_03516,0
CLM_03517,0
CLM_03518,0
CLM_03519,0
CLM_03520,0
CLM_03521,0
CLM_03522,0
CLM_03523,1
CLM_03524,0
CLM_03527,0
CLM_03528,0
CLM_03529,0
CLM_03531,0
CLM_03532,0
CLM_03533,0
CLM_03534,1
CLM_03535,0
CLM_03536,0
CLM_03537,0
CLM_03539,0
CLM_03542,0
CLM_03543,0
CLM_03544,0
CLM_03545,0
CLM_03547,0
CLM_03549,0
CLM_03550,0
CLM_03551,1
CLM_03552,0
CLM_03553,0
CLM_03554,0
CLM_03555,0
CLM_03556,0
CLM_03557,0
CLM_03559,0
CLM_03560,0
CLM_03561,0
CLM_03562,0
CLM_03563,0
CLM_03564,0
CLM_03565,0
CLM_03566,1
CLM_03567,0
CLM_03568,0
CLM_03571,0
CLM_03572,0
CLM_03573,0
CLM_03575,0
CLM_03576,0
CLM_03577,0
CLM_03578,0
CLM_03579,0
CLM_03580,0
CLM_03581,1
CLM_03582,0
CLM_03583,0
CLM_03584,0
CLM_03586,0
CLM_03587,0
CLM_03588,0
CLM_03589,0
CLM_03591,0
CLM_03592,1
CLM_03594,0
CLM_03595,0
CLM_03596,0
CLM_03597,0
CLM_03598,0
CLM_03599,0
CLM_03600,1
CLM_03601,0
CLM_03602,0
CLM_03603,0
CLM_03604,0
CLM_03605,0
CLM_03606,1
CLM_03607,0
CLM_03608,0
CLM_03609,0
CLM_03610,0
CLM_03611,0
CLM_03612,0
CLM_03615,0
CLM_03616,0
CLM_03617,0
CLM_03618,0
CLM_03619,0
CLM_03620,0
CLM_03621,0
CLM_03622,0
CLM_03623,0
CLM_03624,0
CLM_03625,0
CLM_03626,0
CLM_03627,0
CLM_03628,0
CLM_03629,0
CLM_03630,0
CLM_03632,0
CLM_03633,0
CLM_03634,0
CLM_03635,0
CLM_03637,0
CLM_03638,0
CLM_03639,0
CLM_03640,0
CLM_03641,0
CLM_03642,0
CLM_03643,0
CLM_03644,0
CLM_03645,0
CLM_03647,0
CLM_03648,1
CLM_03649,0
CLM_03650,0
CLM_03651,1
CLM_03652,0
CLM_03653,0
CLM_03654,0
CLM_03655,0
CLM_03656,0
CLM_03658,1
CLM_03659,0
CLM_03661,0
CLM_03662,0
CLM_03663,0
CLM_03664,0
CLM_03665,0
CLM_03666,0
CLM_03667,0
CLM_03668,0
CLM_03670,0
CLM_03671,0
CLM_03672,0
CLM_03674,0
CLM_03675,0
CLM_03676,0
CLM_03677,0
CLM_03678,0
CLM_03679,0
CLM_03680,0
CLM_03681,0
CLM_03682,0
CLM_03683,0
CLM_03684,0
CLM_03687,0
CLM_03688,0
CLM_03689,0
CLM_03690,0
CLM_03692,0
CLM_03693,1
CLM_03695,1
CLM_03696,0
CLM_03697,0
CLM_03699,0
CLM_03700,0
CLM_03701,0
CLM_03703,0
CLM_03704,0
CLM_03705,0
CLM_03706,0
CLM_03707,0
CLM_03709,0
CLM_03710,0
CLM_03712,0
CLM_03713,1
CLM_03714,0
CLM_03716,0
CLM_03717,0
CLM_03721,0
CLM_03722,0
CLM_03723,0
CLM_03724,0
CLM_03725,0
CLM_03726,0
CLM_03727,0
CLM_03728,0
CLM_03729,0
CLM_03730,0
CLM_03731,0
CLM_03732,0
CLM_03733,0
CLM_03734,0
CLM_03735,0
CLM_03736,0
CLM_03737,1
CLM_03738,0
CLM_03739,0
CLM_03740,0
CLM_03741,0
CLM_03743,0
CLM_03744,0
CLM_03745,0
CLM_03746,0
CLM_03747,0
CLM_03748,0
CLM_03750,0
CLM_03751,0
CLM_03752,0
CLM_03753,0
CLM_03754,0
CLM_03755,0
CLM_03759,0
CLM_03760,0
CLM_03761,0
CLM_03762,0
CLM_03763,0
CLM_03764,0
CLM_03765,0
CLM_03766,0
CLM_03768,0
CLM_03769,0
CLM_03770,0
CLM_03771,0
CLM_03774,0
CLM_03775,1
CLM_03776,0
CLM_03778,0
CLM_03779,0
CLM_03781,0
CLM_03783,0
CLM_03784,0
CLM_03785,0
CLM_03786,0
CLM_03787,0
CLM_03789,0
CLM_03790,0
CLM_03791,0
CLM_03793,0
CLM_03794,0
CLM_03795,0
CLM_03796,0
CLM_03798,0
CLM_03799,1
CLM_03800,1
CLM_03801,0
CLM_03802,0
CLM_03803,0
CLM_03804,0
CLM_03805,0
CLM_03806,0
CLM_03807,0
CLM_03808,0
CLM_03809,0
CLM_03811,0
CLM_03813,0
CLM_03814,0
CLM_03815,0
CLM_03818,0
CLM_03819,1
CLM_03820,0
CLM_03821,0
CLM_03822,0
CLM_03823,0
CLM_03824,0
CLM_03825,0
CLM_03826,0
CLM_03827,0
CLM_03829,0
CLM_03830,0
CLM_03831,1
CLM_03832,0
CLM_03833,0
CLM_03835,0
CLM_03840,0
CLM_03841,0
CLM_03842,0
CLM_03843,0
CLM_03844,0
CLM_03845,0
CLM_03846,0
CLM_03847,0
CLM_03848,0
CLM_03849,0
CLM_03850,1
CLM_03851,0
CLM_03853,0
CLM_03854,0
CLM_03855,0
CLM_03856,0
CLM_03857,0
CLM_03858,0
CLM_03859,0
CLM_03860,0
CLM_03861,0
CLM_03862,0
CLM_03864,0
CLM_03865,0
CLM_03866,0
CLM_03867,1
CLM_03869,0
CLM_03870,0
CLM_03871,0
CLM_03875,0
CLM_03876,0
CLM_03877,0
CLM_03878,0
CLM_03879,0
CLM_03882,0
CLM_03883,0
